Resultats per municipi - 2017

;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
43;071;Horta de Sant Joan                                ;       898;       778;086,64;       120;013,36;         8;001,03;         6;000,77;       764;098,20;       770;098,97;       117;015,19;       269;034,94;       183;023,77;        54;007,01;        32;004,16;        54;007,01;        54;007,01;         1;000,13;         0;000,00;         0;000,00;         0;000,00;37;Terra Alta                              ;
43;072;Lloar, el                                         ;       101;        80;079,21;        21;020,79;         0;000,00;         0;000,00;        80;100,00;        80;100,00;        15;018,75;        24;030,00;        29;036,25;         4;005,00;         0;000,00;         3;003,75;         5;006,25;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;073;Llorac                                            ;        81;        69;085,19;        12;014,81;         0;000,00;         1;001,45;        68;098,55;        69;100,00;         4;005,80;        40;057,97;        12;017,39;         2;002,90;         2;002,90;         6;008,70;         0;000,00;         2;002,90;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;074;Llorenç del Penedès                               ;     1.750;     1.473;084,17;       277;015,83;         6;000,41;         6;000,41;     1.461;099,19;     1.467;099,59;       246;016,77;       488;033,27;       395;026,93;       116;007,91;        76;005,18;        92;006,27;        34;002,32;        11;000,75;         3;000,20;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;075;Margalef                                          ;        82;        70;085,37;        12;014,63;         1;001,43;         0;000,00;        69;098,57;        69;098,57;         6;008,70;        33;047,83;        16;023,19;         4;005,80;         5;007,25;         5;007,25;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;076;Marçà                                             ;       453;       401;088,52;        52;011,48;         1;000,25;         2;000,50;       398;099,25;       400;099,75;        30;007,50;       129;032,25;       150;037,50;        26;006,50;        11;002,75;        38;009,50;         8;002,00;         4;001,00;         2;000,50;         0;000,00;         0;000,00;29;Priorat                                 ;
43;077;Mas de Barberans                                  ;       454;       352;077,53;       102;022,47;         1;000,28;         4;001,14;       347;098,58;       351;099,72;        60;017,09;        38;010,83;        97;027,64;        94;026,78;         8;002,28;        10;002,85;        40;011,40;         0;000,00;         0;000,00;         0;000,00;         0;000,00;22;Montsià                                 ;
43;078;Masdenverge                                       ;       839;       688;082,00;       151;018,00;         8;001,16;         4;000,58;       676;098,26;       680;098,84;       129;018,97;       227;033,38;       195;028,68;        59;008,68;        18;002,65;        19;002,79;        28;004,12;         1;000,15;         0;000,00;         0;000,00;         0;000,00;22;Montsià                                 ;
43;079;Masllorenç                                        ;       351;       299;085,19;        52;014,81;         1;000,33;         1;000,33;       297;099,33;       298;099,67;        32;010,74;       126;042,28;        84;028,19;        22;007,38;        12;004,03;        11;003,69;         8;002,68;         1;000,34;         1;000,34;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;080;Masó, la                                          ;       229;       208;090,83;        21;009,17;         0;000,00;         1;000,48;       207;099,52;       208;100,00;        39;018,75;        75;036,06;        60;028,85;         8;003,85;         5;002,40;        19;009,13;         1;000,48;         0;000,00;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;081;Maspujols                                         ;       606;       537;088,61;        69;011,39;         2;000,37;         3;000,56;       532;099,07;       535;099,63;        81;015,14;       177;033,08;       167;031,21;        40;007,48;        16;002,99;        39;007,29;         6;001,12;         5;000,93;         1;000,19;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;082;Masroig, el                                       ;       361;       324;089,75;        37;010,25;         0;000,00;         1;000,31;       323;099,69;       324;100,00;        17;005,25;       136;041,98;        95;029,32;        29;008,95;         7;002,16;        24;007,41;        15;004,63;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;083;Milà, el                                          ;       144;       130;090,28;        14;009,72;         0;000,00;         0;000,00;       130;100,00;       130;100,00;        29;022,31;        48;036,92;        26;020,00;         4;003,08;         9;006,92;         1;000,77;        13;010,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;084;Miravet                                           ;       522;       454;086,97;        68;013,03;         1;000,22;         3;000,66;       450;099,12;       453;099,78;        30;006,62;       107;023,62;       230;050,77;        38;008,39;        14;003,09;        21;004,64;         8;001,77;         0;000,00;         2;000,44;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;085;Molar, el                                         ;       229;       203;088,65;        26;011,35;         1;000,49;         2;000,99;       200;098,52;       202;099,51;        12;005,94;        67;033,17;        80;039,60;        18;008,91;         2;000,99;        14;006,93;         6;002,97;         0;000,00;         1;000,50;         0;000,00;         0;000,00;29;Priorat                                 ;
43;086;Montblanc                                         ;     5.267;     4.427;084,05;       840;015,95;        24;000,54;        26;000,59;     4.377;098,87;     4.403;099,46;       556;012,63;     1.562;035,48;     1.327;030,14;       368;008,36;       170;003,86;       249;005,66;       111;002,52;        32;000,73;         2;000,05;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;088;Montbrió del Camp                                 ;     2.024;     1.687;083,35;       337;016,65;         5;000,30;         6;000,36;     1.676;099,35;     1.682;099,70;       329;019,56;       498;029,61;       533;031,69;        89;005,29;        63;003,75;        94;005,59;        48;002,85;        19;001,13;         3;000,18;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;089;Montferri                                         ;       290;       225;077,59;        65;022,41;         1;000,44;         0;000,00;       224;099,56;       224;099,56;        56;025,00;        48;021,43;        47;020,98;        30;013,39;        19;008,48;        15;006,70;         5;002,23;         4;001,79;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;090;Montmell, el                                      ;     1.098;       797;072,59;       301;027,41;         2;000,25;         3;000,38;       792;099,37;       795;099,75;       309;038,87;        83;010,44;       147;018,49;       128;016,10;        47;005,91;        27;003,40;        44;005,53;         7;000,88;         0;000,00;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;091;Mont-ral                                          ;       132;       104;078,79;        28;021,21;         0;000,00;         1;000,96;       103;099,04;       104;100,00;         5;004,81;        24;023,08;        37;035,58;         6;005,77;         8;007,69;        18;017,31;         3;002,88;         2;001,92;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;092;Mont-roig del Camp                                ;     7.080;     5.422;076,58;     1.658;023,42;        24;000,44;        21;000,39;     5.377;099,17;     5.398;099,56;     1.977;036,62;     1.055;019,54;     1.013;018,77;       604;011,19;       271;005,02;       119;002,20;       284;005,26;        47;000,87;         7;000,13;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;093;Móra d'Ebre                                       ;     3.902;     3.150;080,73;       752;019,27;        22;000,70;        25;000,79;     3.103;098,51;     3.128;099,30;       477;015,25;     1.016;032,48;       904;028,90;       323;010,33;       108;003,45;       130;004,16;       116;003,71;        24;000,77;         5;000,16;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;094;Móra la Nova                                      ;     2.134;     1.733;081,21;       401;018,79;        16;000,92;         8;000,46;     1.709;098,62;     1.717;099,08;       251;014,62;       499;029,06;       617;035,93;       172;010,02;        68;003,96;        54;003,15;        40;002,33;         8;000,47;         0;000,00;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;095;Morell, el                                        ;     2.537;     2.146;084,59;       391;015,41;         3;000,14;         9;000,42;     2.134;099,44;     2.143;099,86;       647;030,19;       508;023,71;       489;022,82;       195;009,10;       108;005,04;        84;003,92;        66;003,08;        34;001,59;         3;000,14;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;096;Morera de Montsant, la                            ;       100;        90;090,00;        10;010,00;         0;000,00;         0;000,00;        90;100,00;        90;100,00;         5;005,56;        36;040,00;        31;034,44;         7;007,78;         2;002,22;         8;008,89;         1;001,11;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;097;Nou de Gaià, la                                   ;       386;       344;089,12;        42;010,88;         1;000,29;         5;001,45;       338;098,26;       343;099,71;        28;008,16;       145;042,27;        90;026,24;        26;007,58;        12;003,50;        18;005,25;        14;004,08;         5;001,46;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;098;Nulles                                            ;       345;       302;087,54;        43;012,46;         3;000,99;         2;000,66;       297;098,34;       299;099,01;        48;016,05;       140;046,82;        52;017,39;        13;004,35;        12;004,01;        23;007,69;         6;002,01;         3;001,00;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;099;Palma d'Ebre, la                                  ;       301;       255;084,72;        46;015,28;         0;000,00;         0;000,00;       255;100,00;       255;100,00;        14;005,49;       139;054,51;        65;025,49;        17;006,67;         3;001,18;        13;005,10;         4;001,57;         0;000,00;         0;000,00;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;100;Pallaresos, els                                   ;     3.371;     2.899;086,00;       472;014,00;         8;000,28;        12;000,41;     2.879;099,31;     2.891;099,72;       919;031,79;       469;016,22;       595;020,58;       401;013,87;       245;008,47;       104;003,60;       106;003,67;        32;001,11;         8;000,28;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;101;Passanant i Belltall                              ;       134;       113;084,33;        21;015,67;         1;000,88;         0;000,00;       112;099,12;       112;099,12;         5;004,46;        55;049,11;        25;022,32;        10;008,93;         3;002,68;        13;011,61;         1;000,89;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;102;Paüls                                             ;       473;       399;084,36;        74;015,64;         5;001,25;         3;000,75;       391;097,99;       394;098,75;        17;004,31;       116;029,44;       161;040,86;        58;014,72;        17;004,31;        10;002,54;        11;002,79;         1;000,25;         0;000,00;         0;000,00;         0;000,00;09;Baix Ebre                               ;
43;103;Perafort                                          ;       900;       773;085,89;       127;014,11;         1;000,13;         6;000,78;       766;099,09;       772;099,87;       268;034,72;       150;019,43;       189;024,48;        79;010,23;        35;004,53;        14;001,81;        20;002,59;         9;001,17;         2;000,26;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;104;Perelló, el                                       ;     1.770;     1.515;085,59;       255;014,41;        14;000,92;         7;000,46;     1.494;098,61;     1.501;099,08;       118;007,86;       478;031,85;       651;043,37;        95;006,33;        50;003,33;        71;004,73;        22;001,47;         8;000,53;         1;000,07;         0;000,00;         0;000,00;09;Baix Ebre                               ;
43;105;Piles, les                                        ;       161;       144;089,44;        17;010,56;         1;000,69;         1;000,69;       142;098,61;       143;099,31;         3;002,10;        70;048,95;        41;028,67;         4;002,80;         5;003,50;        16;011,19;         3;002,10;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;106;Pinell de Brai, el                                ;       803;       684;085,18;       119;014,82;         5;000,73;         7;001,02;       672;098,25;       679;099,27;        65;009,57;       164;024,15;       242;035,64;        53;007,81;        42;006,19;        61;008,98;        43;006,33;         2;000,29;         0;000,00;         0;000,00;         0;000,00;37;Terra Alta                              ;
43;107;Pira                                              ;       383;       335;087,47;        48;012,53;         3;000,90;         0;000,00;       332;099,10;       332;099,10;        37;011,14;        81;024,40;       150;045,18;        26;007,83;        14;004,22;        17;005,12;         4;001,20;         3;000,90;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;108;Pla de Santa Maria, el                            ;     1.770;     1.503;084,92;       267;015,08;        13;000,86;         5;000,33;     1.485;098,80;     1.490;099,14;       303;020,34;       541;036,31;       357;023,96;        92;006,17;        61;004,09;        75;005,03;        44;002,95;        12;000,81;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;109;Pobla de Mafumet, la                              ;     2.635;     2.070;078,56;       565;021,44;         6;000,29;        12;000,58;     2.052;099,13;     2.064;099,71;       867;042,01;       283;013,71;       373;018,07;       240;011,63;       141;006,83;        44;002,13;        73;003,54;        27;001,31;         4;000,19;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;110;Pobla de Massaluca, la                            ;       262;       213;081,30;        49;018,70;         5;002,35;         1;000,47;       207;097,18;       208;097,65;        28;013,46;        90;043,27;        49;023,56;        22;010,58;         6;002,88;         8;003,85;         4;001,92;         0;000,00;         0;000,00;         0;000,00;         0;000,00;37;Terra Alta                              ;
43;111;Pobla de Montornès, la                            ;     2.074;     1.602;077,24;       472;022,76;        14;000,87;        10;000,62;     1.578;098,50;     1.588;099,13;       522;032,87;       240;015,11;       376;023,68;       188;011,84;       110;006,93;        51;003,21;        67;004,22;        19;001,20;         5;000,31;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;112;Poboleda                                          ;       265;       230;086,79;        35;013,21;         1;000,43;         2;000,87;       227;098,70;       229;099,57;         8;003,49;        98;042,79;        71;031,00;        13;005,68;         3;001,31;        32;013,97;         2;000,87;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;113;Pont d'Armentera, el                              ;       396;       333;084,09;        63;015,91;         3;000,90;         2;000,60;       328;098,50;       330;099,10;        58;017,58;       135;040,91;        78;023,64;        21;006,36;        12;003,64;        15;004,55;         8;002,42;         1;000,30;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;114;Porrera                                           ;       377;       320;084,88;        57;015,12;         0;000,00;         1;000,31;       319;099,69;       320;100,00;         7;002,19;        98;030,63;       144;045,00;        14;004,38;        15;004,69;        39;012,19;         1;000,31;         0;000,00;         1;000,31;         0;000,00;         0;000,00;29;Priorat                                 ;
43;115;Pradell de la Teixeta                             ;       134;       116;086,57;        18;013,43;         0;000,00;         1;000,86;       115;099,14;       116;100,00;         7;006,03;        65;056,03;        27;023,28;         6;005,17;         2;001,72;         8;006,90;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;116;Prades                                            ;       459;       397;086,49;        62;013,51;         0;000,00;         2;000,50;       395;099,50;       397;100,00;        19;004,79;       169;042,57;       137;034,51;        37;009,32;         8;002,02;        19;004,79;         4;001,01;         1;000,25;         1;000,25;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;117;Prat de Comte                                     ;       143;       127;088,81;        16;011,19;         1;000,79;         0;000,00;       126;099,21;       126;099,21;        14;011,11;        45;035,71;        34;026,98;         7;005,56;         4;003,17;         8;006,35;        14;011,11;         0;000,00;         0;000,00;         0;000,00;         0;000,00;37;Terra Alta                              ;
43;118;Pratdip                                           ;       413;       358;086,68;        55;013,32;         0;000,00;         0;000,00;       358;100,00;       358;100,00;        44;012,29;       126;035,20;       127;035,47;        26;007,26;        12;003,35;        16;004,47;         6;001,68;         1;000,28;         0;000,00;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;119;Puigpelat                                         ;       831;       694;083,51;       137;016,49;         1;000,14;         7;001,01;       686;098,85;       693;099,86;       174;025,11;       185;026,70;       165;023,81;        65;009,38;        26;003,75;        35;005,05;        22;003,17;        13;001,88;         1;000,14;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;120;Querol                                            ;       429;       330;076,92;        99;023,08;         8;002,42;         0;000,00;       322;097,58;       322;097,58;        96;029,81;        63;019,57;        63;019,57;        45;013,98;        22;006,83;        16;004,97;        15;004,66;         1;000,31;         1;000,31;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;121;Rasquera                                          ;       597;       505;084,59;        92;015,41;         0;000,00;         4;000,79;       501;099,21;       505;100,00;        20;003,96;       167;033,07;       243;048,12;        27;005,35;        15;002,97;        26;005,15;         3;000,59;         0;000,00;         0;000,00;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;122;Renau                                             ;       107;        92;085,98;        15;014,02;         0;000,00;         1;001,09;        91;098,91;        92;100,00;         7;007,61;        21;022,83;        26;028,26;         8;008,70;         8;008,70;        21;022,83;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;123;Reus                                              ;    70.473;    56.896;080,73;    13.577;019,27;       255;000,45;       255;000,45;    56.386;099,10;    56.641;099,55;    18.405;032,49;    11.410;020,14;    11.202;019,78;     6.700;011,83;     2.736;004,83;     2.418;004,27;     2.836;005,01;       559;000,99;       120;000,21;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;124;Riba, la                                          ;       471;       398;084,50;        73;015,50;         1;000,25;         2;000,50;       395;099,25;       397;099,75;        51;012,85;       136;034,26;       122;030,73;        29;007,30;        22;005,54;        15;003,78;        19;004,79;         1;000,25;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;125;Riba-roja d'Ebre                                  ;       911;       755;082,88;       156;017,12;         3;000,40;         3;000,40;       749;099,21;       752;099,60;        90;011,97;       166;022,07;       259;034,44;       103;013,70;        44;005,85;        38;005,05;        41;005,45;         7;000,93;         1;000,13;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;126;Riera de Gaià, la                                 ;     1.175;       976;083,06;       199;016,94;         4;000,41;         2;000,20;       970;099,39;       972;099,59;       200;020,58;       281;028,91;       261;026,85;        88;009,05;        56;005,76;        54;005,56;        19;001,95;        11;001,13;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;127;Riudecanyes                                       ;       741;       633;085,43;       108;014,57;         1;000,16;         4;000,63;       628;099,21;       632;099,84;        87;013,77;       242;038,29;       208;032,91;        25;003,96;        21;003,32;        34;005,38;         8;001,27;         2;000,32;         1;000,16;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;128;Riudecols                                         ;       920;       788;085,65;       132;014,35;         5;000,63;         8;001,02;       775;098,35;       783;099,37;       137;017,50;       202;025,80;       236;030,14;        97;012,39;        37;004,73;        50;006,39;        10;001,28;         4;000,51;         2;000,26;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;129;Riudoms                                           ;     4.592;     3.852;083,89;       740;016,11;        16;000,42;        16;000,42;     3.820;099,17;     3.836;099,58;       845;022,03;     1.459;038,03;       851;022,18;       234;006,10;       123;003,21;       177;004,61;       113;002,95;        16;000,42;         2;000,05;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;130;Rocafort de Queralt                               ;       186;       163;087,63;        23;012,37;         0;000,00;         1;000,61;       162;099,39;       163;100,00;        11;006,75;        73;044,79;        52;031,90;        11;006,75;         2;001,23;         6;003,68;         7;004,29;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;131;Roda de Berà                                      ;     4.706;     3.649;077,54;     1.057;022,46;        26;000,71;        15;000,41;     3.608;098,88;     3.623;099,29;     1.366;037,70;       499;013,77;       611;016,86;       585;016,15;       252;006,96;        66;001,82;       196;005,41;        30;000,83;         3;000,08;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;132;Rodonyà                                           ;       373;       312;083,65;        61;016,35;         2;000,64;         2;000,64;       308;098,72;       310;099,36;        38;012,26;       118;038,06;        87;028,06;        24;007,74;        19;006,13;        14;004,52;         4;001,29;         4;001,29;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;133;Roquetes                                          ;     5.567;     4.380;078,68;     1.187;021,32;        23;000,53;        36;000,82;     4.321;098,65;     4.357;099,47;       775;017,79;     1.034;023,73;     1.507;034,59;       395;009,07;       205;004,71;       189;004,34;       189;004,34;        18;000,41;         9;000,21;         0;000,00;         0;000,00;09;Baix Ebre                               ;
43;134;Rourell, el                                       ;       270;       237;087,78;        33;012,22;         0;000,00;         2;000,84;       235;099,16;       237;100,00;        47;019,83;        58;024,47;        69;029,11;        27;011,39;         7;002,95;        13;005,49;        11;004,64;         3;001,27;         0;000,00;         0;000,00;         0;000,00;01;Alt Camp                                ;
43;135;Salomó                                            ;       344;       295;085,76;        49;014,24;         0;000,00;         1;000,34;       294;099,66;       295;100,00;        37;012,54;       148;050,17;        66;022,37;        14;004,75;         7;002,37;        14;004,75;         7;002,37;         1;000,34;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;136;Sant Carles de la Ràpita                          ;    10.338;     8.082;078,18;     2.256;021,82;        29;000,36;        37;000,46;     8.016;099,18;     8.053;099,64;     1.035;012,85;     2.044;025,38;     3.287;040,82;       677;008,41;       405;005,03;       308;003,82;       233;002,89;        22;000,27;         5;000,06;         0;000,00;         0;000,00;22;Montsià                                 ;
43;137;Sant Jaume dels Domenys                           ;     1.873;     1.547;082,59;       326;017,41;        22;001,42;         6;000,39;     1.519;098,19;     1.525;098,58;       426;027,93;       349;022,89;       381;024,98;       173;011,34;        82;005,38;        53;003,48;        33;002,16;        19;001,25;         3;000,20;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;138;Santa Bàrbara                                     ;     2.663;     2.074;077,88;       589;022,12;        24;001,16;        19;000,92;     2.031;097,93;     2.050;098,84;       408;019,90;       605;029,51;       539;026,29;       180;008,78;        87;004,24;        67;003,27;       138;006,73;         7;000,34;         0;000,00;         0;000,00;         0;000,00;22;Montsià                                 ;
43;139;Santa Coloma de Queralt                           ;     2.020;     1.724;085,35;       296;014,65;        16;000,93;        12;000,70;     1.696;098,38;     1.708;099,07;       178;010,42;       818;047,89;       430;025,18;        95;005,56;        32;001,87;        95;005,56;        36;002,11;         9;000,53;         3;000,18;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;140;Santa Oliva                                       ;     2.404;     1.969;081,91;       435;018,09;        11;000,56;        13;000,66;     1.945;098,78;     1.958;099,44;       731;037,33;       241;012,31;       361;018,44;       315;016,09;       135;006,89;        55;002,81;        82;004,19;        18;000,92;         7;000,36;         0;000,00;         0;000,00;12;Baix Penedès                            ;
43;141;Pontils                                           ;       101;        86;085,15;        15;014,85;         1;001,16;         1;001,16;        84;097,67;        85;098,84;        13;015,29;        28;032,94;        25;029,41;        11;012,94;         2;002,35;         3;003,53;         2;002,35;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;142;Sarral                                            ;     1.088;       914;084,01;       174;015,99;         6;000,66;         6;000,66;       902;098,69;       908;099,34;       130;014,32;       394;043,39;       219;024,12;        63;006,94;        27;002,97;        43;004,74;        21;002,31;         5;000,55;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;143;Savallà del Comtat                                ;        55;        49;089,09;         6;010,91;         0;000,00;         1;002,04;        48;097,96;        49;100,00;         2;004,08;        26;053,06;        11;022,45;         6;012,24;         2;004,08;         1;002,04;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;144;Secuita, la                                       ;     1.247;     1.083;086,85;       164;013,15;         6;000,55;         3;000,28;     1.074;099,17;     1.077;099,45;       253;023,49;       263;024,42;       317;029,43;        77;007,15;        60;005,57;        72;006,69;        24;002,23;         8;000,74;         0;000,00;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;145;Selva del Camp, la                                ;     4.149;     3.566;085,95;       583;014,05;        16;000,45;        10;000,28;     3.540;099,27;     3.550;099,55;       631;017,77;     1.059;029,83;       909;025,61;       391;011,01;       157;004,42;       268;007,55;       103;002,90;        20;000,56;         2;000,06;         0;000,00;         0;000,00;08;Baix Camp                               ;
43;146;Senan                                             ;        42;        37;088,10;         5;011,90;         0;000,00;         1;002,70;        36;097,30;        37;100,00;         2;005,41;        10;027,03;        12;032,43;         2;005,41;         2;005,41;         8;021,62;         0;000,00;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;147;Solivella                                         ;       514;       459;089,30;        55;010,70;         6;001,31;         4;000,87;       449;097,82;       453;098,69;        23;005,08;       219;048,34;       150;033,11;         9;001,99;         4;000,88;        22;004,86;        21;004,64;         1;000,22;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
43;148;Tarragona                                         ;    90.425;    73.674;081,48;    16.751;018,52;       244;000,33;       288;000,39;    73.142;099,28;    73.430;099,67;    25.713;035,02;    11.058;015,06;    13.203;017,98;    10.448;014,23;     4.757;006,48;     2.586;003,52;     4.417;006,02;       778;001,06;       182;000,25;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;149;Tivenys                                           ;       677;       539;079,62;       138;020,38;         1;000,19;         9;001,67;       529;098,14;       538;099,81;        89;016,54;       151;028,07;       163;030,30;        81;015,06;        16;002,97;        11;002,04;        13;002,42;         5;000,93;         0;000,00;         0;000,00;         0;000,00;09;Baix Ebre                               ;
43;150;Tivissa                                           ;     1.259;     1.110;088,17;       149;011,83;        10;000,90;         8;000,72;     1.092;098,38;     1.100;099,10;        92;008,36;       371;033,73;       373;033,91;        48;004,36;        56;005,09;        91;008,27;        56;005,09;         3;000,27;         2;000,18;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;151;Torre de Fontaubella, la                          ;       116;       106;091,38;        10;008,62;         0;000,00;         2;001,89;       104;098,11;       106;100,00;        15;014,15;        29;027,36;        34;032,08;         2;001,89;         4;003,77;        17;016,04;         3;002,83;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;152;Torre de l'Espanyol, la                           ;       442;       384;086,88;        58;013,12;         1;000,26;         0;000,00;       383;099,74;       383;099,74;        26;006,79;       140;036,55;       156;040,73;        26;006,79;        15;003,92;        11;002,87;         8;002,09;         1;000,26;         0;000,00;         0;000,00;         0;000,00;30;Ribera d'Ebre                           ;
43;153;Torredembarra                                     ;    10.888;     8.568;078,69;     2.320;021,31;        58;000,68;        38;000,44;     8.472;098,88;     8.510;099,32;     2.568;030,18;     1.665;019,57;     1.890;022,21;     1.073;012,61;       512;006,02;       341;004,01;       323;003,80;        76;000,89;        24;000,28;         0;000,00;         0;000,00;36;Tarragonès                              ;
43;154;Torroja del Priorat                               ;       125;       115;092,00;        10;008,00;         2;001,74;         0;000,00;       113;098,26;       113;098,26;         5;004,42;        35;030,97;        48;042,48;         3;002,65;         5;004,42;        14;012,39;         3;002,65;         0;000,00;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;155;Tortosa                                           ;    22.809;    17.580;077,07;     5.229;022,93;        95;000,54;       112;000,64;    17.373;098,82;    17.485;099,46;     3.048;017,43;     4.811;027,52;     5.142;029,41;     1.803;010,31;       953;005,45;       774;004,43;       732;004,19;        80;000,46;        30;000,17;         0;000,00;         0;000,00;09;Baix Ebre                               ;
43;156;Ulldecona                                         ;     3.919;     3.126;079,77;       793;020,23;        14;000,45;        28;000,90;     3.084;098,66;     3.112;099,55;       635;020,40;       704;022,62;       884;028,41;       342;010,99;       154;004,95;       142;004,56;       204;006,56;        14;000,45;         5;000,16;         0;000,00;         0;000,00;22;Montsià                                 ;
43;157;Ulldemolins                                       ;       348;       316;090,80;        32;009,20;         1;000,32;         1;000,32;       314;099,37;       315;099,68;        14;004,44;       146;046,35;        99;031,43;        15;004,76;         5;001,59;        21;006,67;        12;003,81;         2;000,63;         0;000,00;         0;000,00;         0;000,00;29;Priorat                                 ;
43;158;Vallclara                                         ;        80;        68;085,00;        12;015,00;         0;000,00;         0;000,00;        68;100,00;        68;100,00;         2;002,94;        40;058,82;        17;025,00;         4;005,88;         0;000,00;         3;004,41;         2;002,94;         0;000,00;         0;000,00;         0;000,00;         0;000,00;16;Conca de Barberà                        ;
